trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
5,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,8769.8,
6,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,8832.9,
7,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,9160.7,
8,n129,"text Priya... actually no, just set a timer for 20 minutes labeled gym",edge_case,hard,set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 20, ""label"": ""gym""}}",set_timer,"{""duration_minutes"": 20, ""label"": ""gym""}",True,True,True,False,9243.0,
1,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""take a break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""take a break""}",True,True,True,False,8700.8,
2,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""Break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,10031.5,
3,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""Break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,7427.3,
4,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""break time""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""break time""}",True,True,True,False,8313.5,
5,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""break""}",True,True,True,False,7537.4,
6,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""Break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,10712.6,
7,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""Break Time""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""Break Time""}",True,True,True,False,11213.8,
8,n130,call it a 'break' and set the timer for 12 minutes,edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""break""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""Break""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""Break""}",True,True,True,False,8562.9,
1,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,8002.7,
2,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,9433.9,
3,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,9445.1,
4,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,8461.9,
5,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,9048.5,
6,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside /wait""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside /wait""}",True,True,True,False,10334.4,
7,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,7815.0,
8,n131,"search contacts... wait, just message Elif that I'm outside",edge_case,hard,send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Elif"", ""message"": ""I'm outside""}}",send_message,"{""recipient"": ""Elif"", ""message"": ""I'm outside""}",True,True,True,False,9406.4,
1,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""I'm almost there""}}",send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",True,True,True,False,13719.3,
2,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sam"", ""message"": ""text Sam, no wait, text Sara instead: I'm almost there""}}
{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""text Sam, no wait, text Sara instead: I'm almost there""}}",,,False,False,True,False,15550.7,
3,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sam"", ""message"": ""no wait, text Sara instead: I'm almost there""}}  
{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""I'm almost there""}}",,,False,False,True,False,18372.5,
4,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",None of the provided tools can be used to process the text message.,,,False,False,True,False,31997.4,
5,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""text Sara instead: I'm almost there""}}",send_message,"{""recipient"": ""Sara"", ""message"": ""text Sara instead: I'm almost there""}",True,True,True,False,14615.4,
6,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sam"", ""message"": ""no wait, text Sara instead: I'm almost there""}}",send_message,"{""recipient"": ""Sam"", ""message"": ""no wait, text Sara instead: I'm almost there""}",True,False,True,False,10096.2,
7,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""I'm almost there""}}",send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",True,True,True,False,11575.3,
8,n132,"text Sam, no wait, text Sara instead: I'm almost there",edge_case,hard,send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}","{""name"": ""send_message"", ""arguments"": {""recipient"": ""Sara"", ""message"": ""I'm almost there""}}",send_message,"{""recipient"": ""Sara"", ""message"": ""I'm almost there""}",True,True,True,False,10911.1,
1,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,10157.8,
2,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,9081.6,
3,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,9976.0,
4,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,7260.9,
5,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,11707.4,
6,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}",,get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,10645.7,
7,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,8345.5,
8,n133,"weather in Rio de Janeiro, not Sao Paulo, please",edge_case,hard,get_weather,"{""location"": ""Rio de Janeiro""}","{""name"": ""get_weather"", ""arguments"": {""location"": ""Rio de Janeiro""}}",get_weather,"{""location"": ""Rio de Janeiro""}",True,True,True,False,8573.7,
1,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,12973.3,
2,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,10010.9,
3,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,8394.9,
4,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,10936.8,
5,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,8467.7,
6,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,9515.5,
7,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,8341.8,
8,n134,"find Ana in contacts, she's not the same Ana from work, the one from college",edge_case,hard,search_contacts,"{""query"": ""Ana""}","{""name"": ""search_contacts"", ""arguments"": {""query"": ""Ana""}}",search_contacts,"{""query"": ""Ana""}",True,True,True,False,9805.0,
1,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,9324.5,
2,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,12224.2,
3,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,21898.3,
4,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,9266.1,
5,n135,"set a timer for the cookies, 12 minutes, not the 20 minute one for the bread",edge_case,hard,set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}","```json
{""name"": ""set_timer"", ""arguments"": {""duration_minutes"": 12, ""label"": ""cookies""}}
```",set_timer,"{""duration_minutes"": 12, ""label"": ""cookies""}",True,True,True,False,9458.0,
