trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
2,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 155, ""label"": ""roast turkey""}",True,False,True,False,3143.4,
3,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""roast turkey""}",True,False,True,False,3015.2,
4,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 180, ""label"": ""roast turkey""}",True,False,True,False,2944.6,
5,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""roast turkey""}",True,False,True,False,2958.4,
6,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""roast turkey""}",True,False,True,False,3031.4,
7,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""duration_minutes"": 90, ""label"": ""roast turkey""}",True,False,True,False,2964.0,
8,n141,start a timer for 1 hour and 15 minutes labeled 'roast turkey',edge_case,hard,set_timer,"{""duration_minutes"": 75, ""label"": ""roast turkey""}",,set_timer,"{""label"": ""roast turkey"", ""duration_minutes"": 90}",True,False,True,False,2970.1,
1,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,2890.6,
2,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,,,False,False,True,False,122036.1,TimeoutError: timed out
3,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,2828.8,
4,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,2990.4,
5,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,3019.3,
6,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,3074.5,
7,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,5344.9,
8,n142,set a timer for thirty seconds labeled 'quick check',edge_case,hard,set_timer,"{""duration_minutes"": 0.5, ""label"": ""quick check""}",,set_timer,"{""duration_minutes"": 30, ""label"": ""quick check""}",True,False,True,False,3036.1,
1,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""message"": ""don't wait up, I'll be late — traffic is insane!!"", ""recipient"": ""Layla""}",True,True,True,False,3217.6,
2,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3144.2,
3,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""layla@example.com"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3081.2,
4,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""layla@example.com"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3138.1,
5,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3237.4,
6,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3312.9,
7,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3351.5,
8,n143,"text Layla exactly: ""don't wait up, I'll be late — traffic is insane!!""",edge_case,hard,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",,send_message,"{""recipient"": ""Layla"", ""message"": ""don't wait up, I'll be late — traffic is insane!!""}",True,True,True,False,3336.4,
1,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3241.4,
2,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3262.1,
3,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3313.7,
4,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3299.4,
5,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""Farid word for word: 'meeting's at 9, bring the slides.'""}",True,True,True,False,3445.1,
6,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3219.6,
7,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""meeting's at 9, bring the slides.""}",True,True,True,False,3276.6,
8,n144,"message Farid word for word: 'meeting's at 9, bring the slides.'",edge_case,hard,send_message,"{""recipient"": ""Farid"", ""message"": ""meeting's at 9, bring the slides.""}",,send_message,"{""recipient"": ""Farid word for word"", ""message"": ""Farid word for word: 'meeting's at 9, bring the slides.'""}",True,True,True,False,3359.9,
1,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3304.1,
2,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3218.1,
3,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3182.5,
4,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3247.3,
5,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""message"": ""ok, see you then :)"", ""recipient"": ""Priti""}",True,True,True,False,3225.6,
6,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3210.7,
7,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3202.6,
8,n145,"send this exact message to Priti — 'ok, see you then :)'",edge_case,hard,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",,send_message,"{""recipient"": ""Priti"", ""message"": ""ok, see you then :)""}",True,True,True,False,3232.0,
1,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3113.1,
2,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3100.8,
3,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3130.7,
4,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3074.1,
5,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3126.2,
6,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3084.9,
7,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3098.7,
8,n146,"so I was at the gym earlier and totally forgot, but can you check the weather in Montreal for me",edge_case,hard,get_weather,"{""location"": ""Montreal""}",,get_weather,"{""location"": ""Montreal""}",True,True,True,False,3155.1,
1,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3169.4,
2,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3056.3,
3,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3077.7,
4,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3066.3,
5,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3049.0,
6,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3065.9,
7,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3100.5,
8,n147,"my phone's been acting up all day but anyway, find Yusuf in my contacts",edge_case,hard,search_contacts,"{""query"": ""Yusuf""}",,search_contacts,"{""query"": ""Yusuf""}",True,True,True,False,3071.9,
1,n148,"ugh long day, can you set a 10 minute timer for a power nap",edge_case,hard,set_timer,"{""duration_minutes"": 10, ""label"": ""power nap""}",,set_timer,"{""duration_minutes"": 10, ""label"": ""Power nap""}",True,True,True,False,3183.9,
2,n148,"ugh long day, can you set a 10 minute timer for a power nap",edge_case,hard,set_timer,"{""duration_minutes"": 10, ""label"": ""power nap""}",,set_timer,"{""duration_minutes"": 10, ""label"": ""power nap""}",True,True,True,False,3180.9,
3,n148,"ugh long day, can you set a 10 minute timer for a power nap",edge_case,hard,set_timer,"{""duration_minutes"": 10, ""label"": ""power nap""}",,set_timer,"{""duration_minutes"": 60, ""label"": ""Power nap""}",True,False,True,False,3151.6,
4,n148,"ugh long day, can you set a 10 minute timer for a power nap",edge_case,hard,set_timer,"{""duration_minutes"": 10, ""label"": ""power nap""}",,set_timer,"{""label"": ""power nap"", ""duration_minutes"": 10}",True,True,True,False,3149.7,
